CNES;CODUFMUN;COD_CEP;CPF_CNPJ;PF_PJ;NIV_DEP;CNPJ_MAN;COD_IR;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;VINC_SUS;TPGESTAO;ESFERA_A;RETENCAO;ATIVIDAD;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_PREST;GESPRG1E;GESPRG1M;GESPRG2E;GESPRG2M;GESPRG4E;GESPRG4M;NIVATE_A;GESPRG3E;GESPRG3M;GESPRG5E;GESPRG5M;GESPRG6E;GESPRG6M;NIVATE_H;AP01CV01;AP01CV02;AP01CV05;AP01CV06;AP01CV03;AP01CV04;AP01CV07;AP02CV01;AP02CV02;AP02CV05;AP02CV06;AP02CV03;AP02CV04;AP02CV07;AP03CV01;AP03CV02;AP03CV05;AP03CV06;AP03CV03;AP03CV04;AP03CV07;AP04CV01;AP04CV02;AP04CV05;AP04CV06;AP04CV03;AP04CV04;AP04CV07;AP05CV01;AP05CV02;AP05CV05;AP05CV06;AP05CV03;AP05CV04;AP05CV07;AP06CV01;AP06CV02;AP06CV05;AP06CV06;AP06CV03;AP06CV04;AP06CV07;AP07CV01;AP07CV02;AP07CV05;AP07CV06;AP07CV03;AP07CV04;AP07CV07;ATEND_PR;IDEQUIPE;TIPO_EQP;NOME_EQP;ID_AREA;NOMEAREA;ID_SEGM;DESCSEGM;TIPOSEGM;DT_ATIVA;DT_DESAT;QUILOMBO;ASSENTAD;POPGERAL;ESCOLA;INDIGENA;PRONASCI;MOTDESAT;TP_DESAT;COMPETEN;NAT_JUR
0011258;530010;73062712;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402062771;71;ESB MARSALA;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0011258;530010;73062712;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010062701671405;01;ESF 0627/17 - AZUL CLARO;5300100627;ESF 0627/17 - AZUL CLARO;53001001;SEGMENTO URBANO;1;201811;201812;0;0;1;0;0;0;06;2;202212;1023
0011258;530010;73062712;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010062901717154;70;ESF 0629/20 - AZUL CLARO;5300100629;ESF 0629/20 - AZUL CLARO;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011258;530010;73062712;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;04;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062747;71;ESB SALMAO;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000202117452;71;ESB 02 UBS 02 GUARA;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000102117371;71;ESB 01 UBS 02 GUARA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010026501670506;70;ESF 07 - UBS 02 GUARA;5300100265;ESF 07 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010027101677802;70;ESF 05 - UBS 02 GUARA;5300100271;ESF 05 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010026301670484;70;ESF 04 - UBS 02 GUARA;5300100263;ESF 04 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010025500469211;70;ESF 02 - UBS 02 GUARA;5300100255;ESF 02 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;200702;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010026201670476;70;ESF 03 - UBS 02 GUARA;5300100262;ESF 03 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;202002;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010026101670468;70;ESF 01 - UBS 02 GUARA;5300100261;ESF 01 - UBS 02 GUARA;53001001;SEGMENTO URBANO;1;201810;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010028001670492;70;ESF 06 - USB 02 GUARA;5300100280;ENASF AP 01 UBS 02 GUARA;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000302117479;71;ESB 03 UBS 02 GUARA;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011266;530010;71025000;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000102236494;72;ENASFAP 01 UBS 02 GUARA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202112;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102117525;71;ESB 01 UBS 03 GUARA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010028102263327;70;ESF 07 UBS 03 GUARA;5300100281;ESF 07 UBS 03 GUARA;53001001;SEGMENTO URBANO;1;202206;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010025600469238;70;ESF 03 - UBS 03 GUARA;5300100256;ESF 03 - UBS 03 GUARA;53001001;SEGMENTO URBANO;1;201902;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101800205;72;ENASF 01 - UBS 03 GUARA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010027602063433;70;ESF 05 - UBS 03 GUARA;5300100276;ESF 05 - UBS 03 GUARA;53001002;SEGMENTO RURAL;2;202007;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010027301800140;70;ESF 01 - UBS 03 GUARA;5300100273;ESF 01 - UBS 03 GUARA;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010027001672983;70;ESF 04 - UBS 03 GUARA;5300100270;ESF 04 - UBS 03 GUARA;53001001;SEGMENTO URBANO;1;201902;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010026701670522;70;ESF 06 - UBS 03 GUARA;5300100267;ESF 06 - UBS 03 GUARA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010026601670514;70;ESF 02 - UBS 03 GUARA;5300100266;ESF 02 - UBS 03 GUARA;53001001;SEGMENTO URBANO;1;201907;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000402117576;71;ESB 04 UBS 03 GUARA;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302117541;71;ESB 03 UBS 03 GUARA;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011274;530010;71070380;00000000000000;3;3;00394700000108;NA;01;NA;0070;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000202117533;71;ESB 02 UBS 03 GUARA;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202009;900001;0;0;0;0;0;0;00;0;202212;1023
0011347;530010;70200650;00000000000000;3;3;00394700000108;NA;08;NA;0010;NA;1;E;NA;NA;04;NA;03;36;03;NA;NA;99;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302187396;75;EQUIPE 3 TIPO 2;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202106;900001;0;0;0;0;0;0;00;0;202212;1023
0011347;530010;70200650;00000000000000;3;3;00394700000108;NA;08;NA;0010;NA;1;E;NA;NA;04;NA;03;36;03;NA;NA;99;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102187361;75;EQUIPE 1 TIPO 3;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202106;900001;0;0;0;0;0;0;00;0;202212;1023
0011347;530010;70200650;00000000000000;3;3;00394700000108;NA;08;NA;0010;NA;1;E;NA;NA;04;NA;03;36;03;NA;NA;99;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000202187388;75;EQUIPE 2 TIPO 3;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202106;900001;0;0;0;0;0;0;00;0;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101670638;06;NASF VILA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201810;201903;0;0;0;0;0;0;09;1;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010100001642278;70;EQUIPE IPE ROSA;5300101000;EQUIPE IPE ROSA;53001001;SEGMENTO URBANO;1;201810;900001;0;0;0;0;0;0;00;0;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010102202154129;70;IPE VERDE;5300101022;IPE VERDE;53001001;SEGMENTO URBANO;1;202101;900001;0;0;0;0;0;0;00;0;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010101901797514;70;EQUIPE IPE AMARELO;5300101019;EQUIPE IPE AMARELO;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010102001797638;70;EQUIPE IPE BRANCO;5300101020;EQUIPE IPE BRANCO;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011355;530010;70804190;00000000000000;3;3;00394700000108;NA;02;NA;0010;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010102101797816;70;EQUIPE IPE ROXO;5300101021;EQUIPE IPE ROXO;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011363;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010055600471194;70;ESF EQ 01 - NOVA BETANIA;5300100556;ESF EQ 01 - NOVA BETANIA;53001002;SEGMENTO RURAL;2;201401;900001;0;0;0;0;0;0;00;0;202212;1023
0011363;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101910361;71;ESB NOVA BETANIA SSB;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201401;900001;0;0;0;0;0;0;00;0;202212;1023
0011363;530010;71691047;00000000000000;3;3;00394700000108;NA;07;NA;0160;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010054701686534;70;ESF TORORO;5300100547;ESF TORORO;53001002;SEGMENTO RURAL;2;202103;900001;0;0;0;0;0;0;00;0;202212;1023
0011495;530010;72799899;00000000000000;3;3;00394700000108;NA;05;NA;0020;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010001300468436;70;EQUIPE 4;5300100013;EQUIPE 4;53001002;SEGMENTO RURAL;2;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0011509;530010;72720660;00000000000000;3;3;00394700000108;NA;05;NA;0020;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102018578;71;ESB 5;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201211;900001;0;0;0;0;0;0;00;0;202212;1023
0011509;530010;72720660;00000000000000;3;3;00394700000108;NA;05;NA;0020;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010001100468444;70;EQUIPE 5;5300100011;EQUIPE 5;53001002;SEGMENTO RURAL;2;201211;900001;0;0;0;0;0;0;00;0;202212;1023
0011517;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;NA;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062569;71;ESB BALSAMO;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201504;900001;0;0;0;0;0;0;00;0;202212;1023
0011517;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;NA;NA;1;E;NA;NA;03;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010061300471550;70;ESF 0613/03 - AROEIRA;5300100613;ESF 0613/03 - AROEIRA;53001002;SEGMENTO RURAL;2;201504;900001;0;0;0;0;0;0;00;0;202212;1023
0011568;530010;73017017;00000000000000;3;3;00394700000108;NA;06;NA;0170;NA;1;E;NA;NA;03;NA;01;02;04;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062674;71;ESB FLAMBOYANT;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202103;900001;0;0;0;0;0;0;00;0;202212;1023
