ESTADO_CODIGO;MUNICIPIO_CODIGO;SERVICO_ESPECIALIZADO_CODIGO;SERVICO_ESPECIALIZADO_CLASSIFICACAO_CODIGO;ANO;TOTAL_SERVICO_HOSPITALAR_SAUDE_MENTAL
31;310730;115;3;2020;1
31;310730;115;3;2021;1
31;310730;115;3;2022;1
31;310740;115;2;2020;1
31;310740;115;2;2021;1
31;310740;115;2;2022;1
31;310740;115;3;2020;1
31;310740;115;3;2021;1
31;310740;115;3;2022;1
31;310800;115;3;2018;1
31;310800;115;3;2019;1
31;310800;115;3;2020;1
31;310800;115;3;2021;1
31;310800;115;3;2022;1
31;310860;115;3;2021;1
31;310860;115;3;2022;1
31;310900;115;3;2018;1
31;310900;115;3;2019;1
31;310900;115;3;2020;1
31;310900;115;3;2021;1
31;310900;115;3;2022;1
31;310910;115;3;2018;1
31;310910;115;3;2019;1
31;310910;115;3;2020;1
31;310910;115;3;2021;1
31;310910;115;3;2022;1
31;310990;115;3;2018;1
31;310990;115;3;2019;1
31;310990;115;3;2020;1
31;310990;115;3;2021;1
31;310990;115;3;2022;1
31;311000;115;3;2018;1
31;311000;115;3;2019;1
31;311000;115;3;2020;1
31;311000;115;3;2021;1
31;311000;115;3;2022;1
31;311090;115;3;2018;1
31;311090;115;3;2019;1
31;311090;115;3;2020;1
31;311090;115;3;2021;1
31;311090;115;3;2022;1
31;311100;115;3;2020;1
31;311100;115;3;2021;1
31;311100;115;3;2022;1
31;311120;115;3;2022;1
31;311200;115;3;2021;1
31;311200;115;3;2022;1
31;311230;115;3;2018;1
31;311230;115;3;2019;1
31;311230;115;3;2020;1
31;311230;115;3;2021;1
31;311230;115;3;2022;1
31;311280;115;3;2022;1
31;311300;115;3;2022;1
31;311320;115;3;2022;1
31;311330;115;3;2018;2
31;311330;115;3;2019;2
31;311330;115;3;2020;2
31;311330;115;3;2021;2
31;311330;115;3;2022;2
31;311340;115;2;2018;2
31;311340;115;2;2019;2
31;311340;115;2;2020;2
31;311340;115;2;2021;1
31;311340;115;2;2022;1
31;311340;115;3;2019;1
31;311340;115;3;2020;1
31;311340;115;3;2021;1
31;311340;115;3;2022;1
31;311410;115;3;2019;1
31;311410;115;3;2020;1
31;311410;115;3;2021;1
31;311410;115;3;2022;1
31;311510;115;3;2018;1
31;311510;115;3;2019;1
31;311510;115;3;2020;1
31;311510;115;3;2021;1
31;311510;115;3;2022;1
31;311530;115;3;2018;1
31;311530;115;3;2019;1
31;311530;115;3;2020;1
31;311530;115;3;2021;1
31;311530;115;3;2022;1
31;311630;115;3;2020;1
31;311630;115;3;2021;1
31;311630;115;3;2022;1
31;311660;115;3;2018;1
31;311660;115;3;2019;1
31;311660;115;3;2020;1
31;311660;115;3;2021;1
31;311660;115;3;2022;1
31;311730;115;3;2018;1
31;311730;115;3;2019;1
31;311730;115;3;2020;1
31;311730;115;3;2021;1
31;311730;115;3;2022;1
31;311830;115;3;2018;1
31;311830;115;3;2019;1
31;311830;115;3;2020;1
31;311830;115;3;2021;1
31;311830;115;3;2022;1
31;311840;115;3;2021;1
31;311840;115;3;2022;1
31;311860;115;2;2018;1
31;311860;115;2;2019;1
31;311860;115;2;2020;1
31;311860;115;2;2021;1
31;311860;115;2;2022;1
31;311860;115;3;2018;2
31;311860;115;3;2019;2
31;311860;115;3;2020;2
31;311860;115;3;2021;2
31;311860;115;3;2022;2
31;311880;115;3;2018;1
31;311880;115;3;2019;1
31;311880;115;3;2020;1
31;311880;115;3;2021;1
31;311880;115;3;2022;1
31;311940;115;3;2018;1
31;311940;115;3;2019;1
31;311940;115;3;2020;1
31;311940;115;3;2021;1
31;311940;115;3;2022;1
31;312080;115;3;2018;1
31;312080;115;3;2019;1
31;312080;115;3;2020;1
31;312080;115;3;2021;1
31;312080;115;3;2022;1
31;312090;115;3;2018;1
31;312090;115;3;2019;1
31;312090;115;3;2020;1
31;312090;115;3;2021;1
31;312090;115;3;2022;1
31;312160;115;2;2018;1
31;312160;115;2;2019;1
31;312160;115;2;2020;1
31;312160;115;2;2021;1
31;312160;115;2;2022;1
31;312160;115;3;2018;1
31;312160;115;3;2019;1
31;312160;115;3;2020;1
31;312160;115;3;2021;1
31;312160;115;3;2022;1
31;312390;115;2;2018;1
31;312390;115;2;2019;1
31;312390;115;2;2020;1
31;312390;115;2;2021;1
31;312390;115;2;2022;1
31;312390;115;3;2018;1
31;312390;115;3;2019;1
31;312390;115;3;2020;1
31;312390;115;3;2021;1
31;312390;115;3;2022;1
31;312400;115;3;2018;1
31;312400;115;3;2019;1
31;312400;115;3;2020;1
31;312400;115;3;2021;1
31;312400;115;3;2022;1
31;312410;115;3;2018;1
31;312410;115;3;2019;1
31;312410;115;3;2020;1
31;312410;115;3;2021;1
31;312410;115;3;2022;1
31;312420;115;3;2018;1
31;312420;115;3;2019;1
31;312420;115;3;2020;1
31;312420;115;3;2021;1
31;312420;115;3;2022;1
31;312490;115;3;2018;1
31;312490;115;3;2019;1
31;312490;115;3;2020;1
31;312490;115;3;2021;1
31;312490;115;3;2022;1
31;312610;115;3;2018;1
31;312610;115;3;2019;1
31;312610;115;3;2020;1
31;312610;115;3;2021;1
31;312610;115;3;2022;1
31;312670;115;3;2018;1
31;312670;115;3;2019;1
31;312670;115;3;2020;1
31;312670;115;3;2021;1
31;312670;115;3;2022;1
31;312770;115;3;2018;1
31;312770;115;3;2019;1
31;312770;115;3;2020;1
31;312770;115;3;2021;1
31;312770;115;3;2022;1
31;312780;115;2;2018;1
31;312780;115;2;2019;1
31;312780;115;2;2020;1
31;312780;115;2;2021;1
31;312780;115;2;2022;1
31;312780;115;3;2018;1
31;312780;115;3;2019;1
31;312780;115;3;2020;1
31;312780;115;3;2021;1
31;312780;115;3;2022;1
31;312940;115;3;2018;1
31;312940;115;3;2019;1
31;312940;115;3;2020;1
31;312940;115;3;2021;1
31;312940;115;3;2022;1
31;312980;115;3;2018;1
31;312980;115;3;2019;1
31;312980;115;3;2020;2
31;312980;115;3;2021;2
31;312980;115;3;2022;1
31;313120;115;3;2018;1
31;313120;115;3;2019;1
31;313120;115;3;2020;1
31;313120;115;3;2021;1
31;313120;115;3;2022;1
31;313130;115;3;2018;2
31;313130;115;3;2019;2
31;313130;115;3;2020;2
31;313130;115;3;2021;3
31;313130;115;3;2022;3
31;313170;115;3;2018;2
31;313170;115;3;2019;2
31;313170;115;3;2020;2
31;313170;115;3;2021;2
31;313170;115;3;2022;2
31;313190;115;3;2018;1
31;313190;115;3;2019;1
31;313190;115;3;2020;1
31;313190;115;3;2021;1
31;313190;115;3;2022;1
31;313210;115;3;2018;1
31;313210;115;3;2019;1
31;313210;115;3;2020;1
31;313210;115;3;2021;1
31;313210;115;3;2022;1
31;313240;115;3;2022;1
31;313250;115;3;2018;1
31;313250;115;3;2019;1
31;313250;115;3;2020;1
31;313250;115;3;2021;1
31;313250;115;3;2022;1
31;313270;115;3;2018;1
31;313270;115;3;2019;1
31;313270;115;3;2020;1
31;313270;115;3;2021;1
31;313270;115;3;2022;1
31;313330;115;3;2018;1
31;313330;115;3;2019;1
31;313330;115;3;2020;1
31;313330;115;3;2021;1
31;313330;115;3;2022;1
31;313380;115;3;2018;1
31;313380;115;3;2019;1
31;313380;115;3;2020;1
31;313380;115;3;2021;1
31;313380;115;3;2022;1
31;313420;115;2;2018;1
31;313420;115;2;2019;1
31;313420;115;2;2020;1
31;313420;115;2;2021;1
31;313420;115;2;2022;1
31;313440;115;3;2019;1
31;313440;115;3;2020;1
31;313440;115;3;2021;1
31;313440;115;3;2022;1
31;313460;115;3;2022;1
31;313505;115;3;2022;1
31;313510;115;3;2018;1
31;313510;115;3;2019;1
31;313510;115;3;2020;1
31;313510;115;3;2021;1
31;313510;115;3;2022;1
31;313520;115;3;2022;1
31;313580;115;3;2018;1
31;313580;115;3;2019;1
31;313580;115;3;2020;1
31;313580;115;3;2021;1
31;313580;115;3;2022;1
31;313600;115;3;2018;1
31;313600;115;3;2019;1
31;313600;115;3;2020;1
31;313600;115;3;2021;1
31;313600;115;3;2022;1
31;313620;115;3;2018;1
31;313620;115;3;2019;1
31;313620;115;3;2020;1
31;313620;115;3;2021;1
31;313620;115;3;2022;1
31;313670;115;2;2018;4
31;313670;115;2;2019;4
31;313670;115;2;2020;4
31;313670;115;2;2021;4
31;313670;115;2;2022;4
31;313670;115;3;2018;3
31;313670;115;3;2019;4
31;313670;115;3;2020;4
31;313670;115;3;2021;4
31;313670;115;3;2022;4
31;313750;115;3;2022;1
31;313760;115;3;2018;1
31;313760;115;3;2019;1
31;313760;115;3;2020;1
31;313760;115;3;2021;1
31;313760;115;3;2022;1
31;313780;115;3;2022;1
31;313820;115;2;2018;2
31;313820;115;2;2019;2
31;313820;115;2;2020;2
31;313820;115;2;2021;2
31;313820;115;2;2022;2
31;313840;115;3;2018;1
31;313840;115;3;2019;1
31;313840;115;3;2020;1
31;313840;115;3;2021;1
31;313840;115;3;2022;1
31;313880;115;3;2021;1
31;313880;115;3;2022;1
31;313950;115;3;2022;1
31;313960;115;3;2021;1
31;313960;115;3;2022;1
31;314000;115;3;2018;1
31;314000;115;3;2019;1
31;314000;115;3;2020;1
31;314000;115;3;2021;1
31;314000;115;3;2022;1
31;314090;115;3;2022;1
31;314140;115;3;2018;1
31;314140;115;3;2019;1
31;314140;115;3;2020;1
31;314140;115;3;2021;1
31;314140;115;3;2022;1
31;314180;115;3;2018;1
31;314180;115;3;2019;1
31;314180;115;3;2020;1
31;314180;115;3;2021;1
31;314180;115;3;2022;1
31;314200;115;3;2022;1
31;314220;115;3;2021;1
31;314220;115;3;2022;1
31;314290;115;3;2018;1
31;314290;115;3;2019;1
31;314290;115;3;2020;1
31;314290;115;3;2021;1
31;314290;115;3;2022;1
31;314310;115;3;2020;1
31;314310;115;3;2021;1
31;314310;115;3;2022;1
31;314320;115;3;2018;1
31;314320;115;3;2019;1
31;314320;115;3;2020;1
31;314320;115;3;2021;1
31;314320;115;3;2022;1
31;314330;115;2;2018;1
31;314330;115;2;2019;1
31;314330;115;2;2020;1
31;314330;115;2;2021;1
31;314330;115;2;2022;1
31;314330;115;3;2018;3
31;314330;115;3;2019;4
31;314330;115;3;2020;4
31;314330;115;3;2021;5
31;314330;115;3;2022;5
31;314350;115;3;2018;1
31;314350;115;3;2019;1
31;314350;115;3;2020;1
31;314350;115;3;2021;1
31;314350;115;3;2022;1
31;314390;115;3;2018;1
31;314390;115;3;2019;1
31;314390;115;3;2020;1
31;314390;115;3;2021;1
31;314390;115;3;2022;1
31;314430;115;3;2022;1
31;314530;115;3;2018;1
31;314530;115;3;2019;1
31;314530;115;3;2020;1
31;314530;115;3;2021;1
31;314530;115;3;2022;1
31;314590;115;2;2018;1
31;314590;115;2;2019;1
31;314590;115;2;2020;1
31;314590;115;2;2021;1
31;314590;115;2;2022;1
31;314590;115;3;2022;1
31;314610;115;2;2018;1
31;314610;115;2;2019;1
31;314610;115;2;2020;1
31;314610;115;2;2021;1
31;314610;115;2;2022;1
31;314610;115;3;2018;1
31;314610;115;3;2019;1
31;314610;115;3;2020;1
31;314610;115;3;2021;1
31;314610;115;3;2022;1
31;314630;115;3;2018;1
31;314630;115;3;2019;1
31;314630;115;3;2020;1
31;314630;115;3;2021;1
31;314630;115;3;2022;1
31;314710;115;3;2021;1
31;314710;115;3;2022;1
31;314770;115;3;2022;1
31;314800;115;2;2018;1
31;314800;115;2;2019;1
31;314800;115;2;2020;1
31;314800;115;2;2021;1
31;314810;115;3;2018;1
31;314810;115;3;2019;1
31;314810;115;3;2020;1
31;314810;115;3;2021;1
31;314810;115;3;2022;1
31;314870;115;3;2018;1
31;314870;115;3;2019;1
31;314870;115;3;2020;1
31;314870;115;3;2021;1
31;314870;115;3;2022;1
31;314910;115;3;2022;1
31;314930;115;3;2021;1
31;314930;115;3;2022;1
31;315080;115;3;2022;1
31;315120;115;3;2018;1
31;315120;115;3;2019;1
31;315120;115;3;2020;1
31;315120;115;3;2021;1
31;315120;115;3;2022;1
31;315170;115;3;2019;1
31;315170;115;3;2020;1
31;315170;115;3;2021;1
31;315170;115;3;2022;1
31;315180;115;2;2018;2
31;315180;115;2;2019;2
31;315180;115;2;2020;2
31;315180;115;2;2021;2
31;315180;115;2;2022;2
31;315180;115;3;2018;1
31;315180;115;3;2019;1
31;315180;115;3;2020;1
31;315180;115;3;2021;1
31;315180;115;3;2022;1
31;315200;115;3;2018;1
31;315200;115;3;2019;1
31;315200;115;3;2020;1
31;315200;115;3;2021;1
31;315200;115;3;2022;1
31;315210;115;2;2018;1
31;315210;115;2;2019;1
31;315210;115;2;2020;1
31;315210;115;2;2021;1
31;315210;115;2;2022;1
31;315210;115;3;2022;1
31;315240;115;3;2019;1
31;315240;115;3;2020;1
31;315240;115;3;2021;1
31;315240;115;3;2022;1
31;315250;115;3;2018;1
31;315250;115;3;2019;1
31;315250;115;3;2020;1
31;315250;115;3;2021;1
31;315250;115;3;2022;1
31;315260;115;3;2018;1
31;315260;115;3;2019;1
31;315260;115;3;2020;1
31;315260;115;3;2021;1
31;315260;115;3;2022;1
31;315430;115;3;2018;1
31;315430;115;3;2019;1
31;315430;115;3;2020;1
31;315430;115;3;2021;1
31;315430;115;3;2022;1
31;315460;115;3;2018;1
31;315460;115;3;2019;1
31;315460;115;3;2020;1
31;315460;115;3;2021;1
31;315460;115;3;2022;1
31;315520;115;3;2022;1
31;315580;115;2;2018;1
31;315580;115;2;2019;1
31;315580;115;2;2020;1
31;315580;115;2;2021;1
31;315580;115;2;2022;1
31;315580;115;3;2018;1
31;315580;115;3;2019;1
31;315580;115;3;2020;1
31;315580;115;3;2021;1
31;315580;115;3;2022;1
31;315600;115;3;2022;1
31;315660;115;3;2022;1
31;315670;115;2;2018;1
31;315670;115;2;2019;1
31;315670;115;2;2020;1
31;315670;115;2;2021;1
31;315670;115;2;2022;1
31;315690;115;3;2022;1
31;315700;115;3;2018;1
31;315700;115;3;2019;1
31;315700;115;3;2020;1
31;315700;115;3;2021;1
31;315700;115;3;2022;1
31;315720;115;3;2022;1
31;315960;115;3;2018;1
31;315960;115;3;2019;1
31;315960;115;3;2020;1
31;315960;115;3;2021;1
31;315960;115;3;2022;1
31;316100;115;3;2018;1
31;316100;115;3;2019;1
31;316100;115;3;2020;1
31;316100;115;3;2021;1
31;316100;115;3;2022;1
31;316110;115;3;2022;1
31;316210;115;3;2022;1
31;316220;115;3;2018;1
31;316220;115;3;2019;1
31;316220;115;3;2020;1
31;316220;115;3;2021;1
31;316220;115;3;2022;1
31;316270;115;3;2018;1
31;316270;115;3;2019;1
31;316270;115;3;2020;1
31;316270;115;3;2021;1
31;316270;115;3;2022;1
31;316470;115;3;2020;1
31;316470;115;3;2021;1
31;316470;115;3;2022;1
31;316530;115;3;2018;1
31;316530;115;3;2019;1
31;316530;115;3;2020;1
31;316530;115;3;2021;1
31;316530;115;3;2022;1
31;316570;115;3;2022;1
31;316680;115;3;2021;1
31;316680;115;3;2022;1
31;316720;115;2;2018;1
31;316720;115;2;2019;1
31;316720;115;2;2020;1
31;316720;115;2;2021;1
31;316720;115;2;2022;1
31;316800;115;3;2021;1
31;316800;115;3;2022;1
31;316840;115;3;2022;1
31;316860;115;3;2021;1
31;316860;115;3;2022;1
31;316930;115;2;2018;1
31;316930;115;2;2019;1
31;316930;115;2;2020;1
31;316930;115;2;2021;1
31;316930;115;2;2022;1
31;316940;115;3;2018;1
31;316940;115;3;2019;1
31;316940;115;3;2020;1
31;316940;115;3;2021;1
31;316940;115;3;2022;1
31;316970;115;3;2018;1
31;316970;115;3;2019;1
31;316970;115;3;2020;1
31;316970;115;3;2021;1
31;316970;115;3;2022;1
31;316990;115;3;2018;1
31;316990;115;3;2019;1
31;316990;115;3;2020;1
31;316990;115;3;2021;1
31;316990;115;3;2022;1
31;317010;115;2;2018;3
31;317010;115;2;2019;3
31;317010;115;2;2020;3
31;317010;115;2;2021;3
31;317010;115;2;2022;4
31;317010;115;3;2018;1
31;317010;115;3;2019;1
31;317010;115;3;2020;1
31;317010;115;3;2021;1
31;317010;115;3;2022;1
31;317020;115;2;2018;1
31;317020;115;2;2019;1
31;317020;115;2;2020;1
31;317020;115;2;2021;2
31;317020;115;2;2022;2
31;317020;115;3;2018;1
31;317020;115;3;2019;1
31;317020;115;3;2020;1
31;317020;115;3;2021;1
31;317020;115;3;2022;1
31;317040;115;2;2018;1
31;317040;115;2;2019;1
31;317040;115;2;2020;1
31;317040;115;2;2021;1
31;317040;115;2;2022;1
31;317040;115;3;2020;1
31;317040;115;3;2021;1
31;317040;115;3;2022;1
31;317070;115;2;2018;1
31;317070;115;2;2019;1
31;317070;115;2;2020;1
31;317070;115;2;2021;1
31;317070;115;2;2022;1
31;317070;115;3;2018;1
31;317070;115;3;2019;1
31;317070;115;3;2020;1
31;317070;115;3;2021;1
31;317070;115;3;2022;1
31;317100;115;2;2022;1
31;317100;115;3;2022;1
31;317120;115;3;2018;1
31;317120;115;3;2019;1
31;317120;115;3;2020;1
31;317120;115;3;2021;1
31;317120;115;3;2022;1
31;317130;115;3;2018;2
31;317130;115;3;2019;2
31;317130;115;3;2020;2
31;317130;115;3;2021;2
31;317130;115;3;2022;2
31;317160;115;3;2018;1
31;317160;115;3;2019;1
31;317160;115;3;2020;1
31;317160;115;3;2021;1
31;317160;115;3;2022;1
31;317180;115;3;2018;1
31;317180;115;3;2019;1
31;317180;115;3;2020;1
31;317180;115;3;2021;1
31;317180;115;3;2022;1
31;317200;115;3;2018;1
31;317200;115;3;2019;1
31;317200;115;3;2020;1
31;317200;115;3;2021;1
31;317200;115;3;2022;1
32;320010;115;3;2018;1
32;320010;115;3;2019;1
32;320010;115;3;2020;1
32;320010;115;3;2021;1
32;320010;115;3;2022;1
32;320040;115;2;2021;1
32;320040;115;2;2022;1
32;320040;115;3;2019;1
32;320040;115;3;2020;1
32;320060;115;3;2018;1
32;320060;115;3;2019;1
32;320060;115;3;2020;1
32;320060;115;3;2021;1
32;320060;115;3;2022;1
32;320080;115;3;2021;1
32;320080;115;3;2022;1
32;320120;115;2;2018;1
32;320120;115;2;2019;1
32;320120;115;2;2020;1
32;320120;115;2;2021;1
32;320120;115;2;2022;1
32;320130;115;2;2018;1
32;320130;115;2;2019;1
32;320130;115;2;2020;1
32;320130;115;2;2021;1
32;320130;115;2;2022;1
32;320140;115;3;2018;1
32;320140;115;3;2019;1
32;320140;115;3;2020;1
32;320140;115;3;2021;1
32;320140;115;3;2022;1
32;320150;115;3;2018;2
32;320150;115;3;2019;2
32;320150;115;3;2020;2
32;320150;115;3;2021;2
32;320150;115;3;2022;2
32;320170;115;3;2019;1
32;320170;115;3;2020;1
32;320170;115;3;2021;1
32;320170;115;3;2022;1
32;320240;115;2;2018;1
32;320240;115;2;2019;1
32;320240;115;2;2020;1
32;320240;115;2;2021;1
32;320240;115;2;2022;1
32;320316;115;2;2021;1
32;320316;115;2;2022;1
32;320320;115;2;2018;1
32;320320;115;2;2019;1
32;320320;115;2;2020;1
32;320320;115;2;2021;1
32;320320;115;2;2022;1
32;320320;115;3;2018;1
32;320320;115;3;2019;1
32;320320;115;3;2020;1
32;320320;115;3;2021;1
32;320320;115;3;2022;1
32;320340;115;3;2018;1
32;320340;115;3;2019;1
32;320340;115;3;2020;1
32;320340;115;3;2021;1
32;320340;115;3;2022;1
32;320370;115;2;2020;1
32;320370;115;2;2021;1
32;320370;115;2;2022;1
32;320370;115;3;2018;1
32;320390;115;3;2018;1
32;320390;115;3;2019;1
32;320390;115;3;2020;1
32;320390;115;3;2021;1
32;320390;115;3;2022;1
32;320400;115;2;2019;1
32;320400;115;2;2020;1
32;320400;115;2;2021;1
32;320400;115;2;2022;1
32;320460;115;3;2019;1
32;320460;115;3;2020;1
32;320460;115;3;2021;1
32;320460;115;3;2022;1
32;320470;115;2;2019;1
32;320470;115;2;2020;1
32;320470;115;2;2021;1
32;320500;115;2;2018;2
32;320500;115;2;2019;3
32;320500;115;2;2020;2
32;320500;115;2;2021;2
32;320500;115;2;2022;2
32;320506;115;3;2018;1
32;320506;115;3;2019;1
32;320506;115;3;2020;1
32;320506;115;3;2021;1
32;320506;115;3;2022;1
32;320520;115;3;2018;1
32;320520;115;3;2019;1
32;320520;115;3;2020;1
32;320520;115;3;2021;1
32;320520;115;3;2022;1
32;320530;115;2;2018;4
32;320530;115;2;2019;5
32;320530;115;2;2020;6
32;320530;115;2;2021;7
32;320530;115;2;2022;7
32;320530;115;3;2018;2
32;320530;115;3;2019;2
32;320530;115;3;2020;2
32;320530;115;3;2021;2
32;320530;115;3;2022;2
33;330010;115;2;2020;1
33;330010;115;2;2021;1
33;330010;115;2;2022;1
33;330010;115;3;2018;2
33;330010;115;3;2019;2
33;330010;115;3;2020;2
33;330010;115;3;2021;2
33;330010;115;3;2022;2
33;330015;115;3;2018;1
33;330015;115;3;2019;1
33;330015;115;3;2020;1
33;330015;115;3;2021;1
33;330015;115;3;2022;1
33;330023;115;3;2018;1
33;330023;115;3;2019;1
33;330023;115;3;2020;1
33;330023;115;3;2021;1
33;330023;115;3;2022;1
33;330025;115;2;2018;1
33;330025;115;2;2019;1
33;330025;115;2;2020;1
33;330025;115;2;2021;1
33;330025;115;2;2022;1
33;330025;115;3;2018;1
33;330025;115;3;2019;1
33;330025;115;3;2020;1
33;330025;115;3;2021;1
33;330025;115;3;2022;1
33;330030;115;3;2019;1
33;330030;115;3;2020;1
33;330030;115;3;2021;1
33;330030;115;3;2022;1
33;330040;115;3;2018;1
33;330040;115;3;2019;1
33;330040;115;3;2020;1
33;330040;115;3;2021;1
33;330040;115;3;2022;1
33;330045;115;3;2020;1
33;330045;115;3;2021;1
33;330045;115;3;2022;1
33;330060;115;3;2018;1
33;330060;115;3;2019;1
33;330060;115;3;2020;1
33;330060;115;3;2021;1
33;330060;115;3;2022;1
33;330070;115;3;2018;1
33;330070;115;3;2019;2
33;330070;115;3;2020;2
33;330070;115;3;2021;2
33;330070;115;3;2022;3
33;330080;115;3;2018;1
33;330080;115;3;2019;1
33;330080;115;3;2020;1
33;330080;115;3;2021;1
33;330080;115;3;2022;1
33;330100;115;2;2018;2
33;330100;115;2;2019;2
33;330100;115;2;2020;3
33;330100;115;2;2021;4
33;330100;115;2;2022;3
33;330110;115;3;2018;1
33;330110;115;3;2019;1
33;330110;115;3;2020;1
33;330110;115;3;2021;1
33;330110;115;3;2022;1
33;330120;115;3;2018;1
33;330120;115;3;2019;1
33;330120;115;3;2020;1
33;330120;115;3;2021;1
33;330120;115;3;2022;1
33;330130;115;3;2018;1
33;330130;115;3;2019;1
33;330130;115;3;2020;1
33;330130;115;3;2021;1
33;330130;115;3;2022;1
33;330170;115;2;2018;2
33;330170;115;2;2019;2
33;330170;115;2;2020;2
33;330170;115;2;2021;2
33;330170;115;2;2022;3
33;330170;115;3;2018;2
33;330170;115;3;2019;2
33;330170;115;3;2020;2
33;330170;115;3;2021;2
33;330170;115;3;2022;3
33;330180;115;3;2018;1
33;330180;115;3;2019;1
33;330180;115;3;2020;1
33;330180;115;3;2021;1
33;330180;115;3;2022;1
33;330185;115;2;2018;1
33;330185;115;2;2019;1
33;330185;115;2;2020;1
33;330185;115;2;2021;1
33;330185;115;2;2022;1
33;330185;115;3;2018;1
33;330185;115;3;2019;1
33;330185;115;3;2020;1
33;330185;115;3;2021;1
33;330185;115;3;2022;1
33;330190;115;2;2018;1
33;330190;115;2;2019;1
33;330190;115;2;2020;1
33;330190;115;2;2021;1
33;330190;115;2;2022;1
33;330190;115;3;2018;1
33;330190;115;3;2019;1
33;330190;115;3;2020;1
33;330190;115;3;2021;1
33;330190;115;3;2022;1
33;330200;115;2;2018;1
33;330200;115;2;2019;1
33;330200;115;2;2020;1
33;330200;115;2;2021;1
33;330200;115;2;2022;1
33;330200;115;3;2018;1
33;330200;115;3;2019;1
33;330200;115;3;2020;1
33;330200;115;3;2021;1
33;330200;115;3;2022;1
33;330210;115;3;2018;1
33;330210;115;3;2019;1
33;330210;115;3;2020;1
33;330210;115;3;2021;1
33;330210;115;3;2022;1
33;330240;115;2;2018;1
33;330240;115;2;2019;1
33;330240;115;2;2020;1
33;330240;115;2;2021;1
33;330240;115;2;2022;2
33;330240;115;3;2018;2
33;330240;115;3;2019;2
33;330240;115;3;2020;2
33;330240;115;3;2021;2
33;330240;115;3;2022;2
33;330250;115;3;2018;1
33;330250;115;3;2019;1
33;330250;115;3;2020;1
33;330250;115;3;2021;1
33;330250;115;3;2022;1
33;330260;115;2;2018;1
33;330260;115;2;2019;1
33;330260;115;2;2020;1
33;330260;115;2;2021;1
33;330260;115;2;2022;1
33;330260;115;3;2018;1
33;330260;115;3;2019;1
33;330260;115;3;2020;1
33;330260;115;3;2021;1
33;330260;115;3;2022;1
33;330270;115;2;2018;1
33;330270;115;2;2019;1
33;330270;115;2;2020;1
33;330270;115;2;2021;1
33;330270;115;2;2022;1
33;330270;115;3;2018;1
33;330270;115;3;2019;1
33;330270;115;3;2020;1
33;330270;115;3;2021;1
33;330270;115;3;2022;1
33;330280;115;3;2018;1
33;330280;115;3;2020;1
33;330280;115;3;2021;1
33;330280;115;3;2022;1
33;330290;115;3;2018;1
33;330290;115;3;2019;1
33;330290;115;3;2020;1
33;330290;115;3;2021;1
33;330290;115;3;2022;1
33;330300;115;3;2020;1
33;330300;115;3;2021;1
33;330300;115;3;2022;1
33;330310;115;3;2018;1
33;330310;115;3;2019;1
33;330310;115;3;2020;1
33;330310;115;3;2021;1
33;330310;115;3;2022;1
33;330330;115;2;2018;3
33;330330;115;2;2019;3
33;330330;115;2;2020;3
33;330330;115;2;2021;3
33;330330;115;2;2022;3
33;330330;115;3;2018;2
33;330330;115;3;2019;2
33;330330;115;3;2020;2
33;330330;115;3;2021;2
33;330330;115;3;2022;2
33;330340;115;2;2018;1
33;330340;115;2;2019;1
33;330340;115;2;2020;1
33;330340;115;2;2021;1
33;330340;115;2;2022;1
33;330350;115;2;2018;1
33;330350;115;2;2019;1
33;330350;115;2;2020;1
33;330350;115;2;2021;1
33;330350;115;2;2022;1
33;330350;115;3;2018;1
33;330350;115;3;2019;1
33;330350;115;3;2020;1
33;330350;115;3;2021;1
33;330350;115;3;2022;2
33;330360;115;3;2018;1
33;330360;115;3;2019;1
33;330360;115;3;2020;1
33;330360;115;3;2021;1
33;330360;115;3;2022;1
33;330370;115;3;2018;1
33;330370;115;3;2019;1
33;330370;115;3;2020;1
33;330370;115;3;2021;1
33;330370;115;3;2022;1
33;330380;115;3;2018;1
33;330380;115;3;2019;1
33;330380;115;3;2020;1
33;330380;115;3;2021;1
33;330380;115;3;2022;1
33;330390;115;2;2018;2
33;330390;115;2;2019;2
33;330390;115;2;2020;2
33;330390;115;2;2021;2
33;330390;115;2;2022;2
33;330390;115;3;2018;1
33;330390;115;3;2019;1
33;330390;115;3;2020;1
33;330390;115;3;2021;2
33;330390;115;3;2022;2
33;330395;115;3;2018;1
33;330395;115;3;2019;1
33;330395;115;3;2020;1
33;330395;115;3;2021;1
33;330395;115;3;2022;1
33;330400;115;3;2018;1
33;330400;115;3;2019;1
33;330400;115;3;2020;1
33;330400;115;3;2021;1
33;330400;115;3;2022;1
33;330411;115;2;2018;1
33;330411;115;2;2019;1
33;330411;115;2;2020;1
33;330411;115;2;2021;1
33;330411;115;2;2022;1
33;330411;115;3;2018;1
33;330411;115;3;2019;1
33;330411;115;3;2020;1
33;330411;115;3;2021;1
33;330411;115;3;2022;1
33;330412;115;3;2018;1
33;330412;115;3;2019;1
33;330412;115;3;2020;1
33;330412;115;3;2021;1
33;330412;115;3;2022;1
33;330415;115;3;2018;1
33;330415;115;3;2019;1
33;330415;115;3;2020;1
33;330415;115;3;2021;1
33;330415;115;3;2022;1
33;330420;115;3;2018;1
33;330420;115;3;2019;1
